Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10614133,2020-03-12 09:40:49,2019-12-10 05:00:51,58985,35408987,58985,600,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614133.sralite.1,SRX7293273,Bac_T32,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786637,SAMN13519336,simple,1297858,leaf metagenome,Tree32,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,03779567BD95A151B124E71D05917842,43CDB5A5E31AF0C8CE40DB2430592D4A
SRR10614132,2020-03-12 09:40:49,2019-12-10 05:00:58,192038,115319737,192038,600,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614132.sralite.1,SRX7293274,Bac_T33,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786638,SAMN13519337,simple,1297858,leaf metagenome,Tree33,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,6E7F681C275A04071E3C8C786BB19DDC,7DB50751B0EB40384088808AA00AC9E4
SRR10614131,2020-03-12 09:40:49,2019-12-10 05:00:49,172808,103790051,172808,600,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614131.sralite.1,SRX7293275,Bac_T34,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786639,SAMN13519338,simple,1297858,leaf metagenome,Tree34,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,C1C4AFFB979886DF7E913F0150EB4F6A,26FFAC1E55265AA513EBF3C3ECFF8504
SRR10614130,2020-03-12 09:40:49,2019-12-10 05:00:43,150678,90462579,150678,600,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614130.sralite.1,SRX7293276,Bac_T35,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786640,SAMN13519339,simple,1297858,leaf metagenome,Tree35,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,FDC75083098EBE7ADF986B0F3BD4AFEA,AEA2B58206727203C5B954F405563BFF
SRR10614129,2020-03-12 09:40:49,2019-12-10 05:00:37,76009,45541170,76009,599,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614129.sralite.1,SRX7293277,Bac_T36,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786641,SAMN13519340,simple,1297858,leaf metagenome,Tree36,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,562FED8B9B1DF209C0CA5597B2E7F8AF,0512276F96382563249439B225BEF5E6
SRR10614135,2020-03-12 09:40:49,2019-12-10 05:00:54,113128,67837589,113128,599,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614135.sralite.1,SRX7293271,Bac_T4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786635,SAMN13519308,simple,1297858,leaf metagenome,Tree04,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,391FB86701456907EFBE4D03027EBCED,1B3ABD0BEE965D61F3E6A8C521BB921D
SRR10614138,2020-03-12 09:40:49,2019-12-10 05:01:07,26283,15769917,26283,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614138.sralite.1,SRX7293268,Bac_T28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786632,SAMN13519332,simple,1297858,leaf metagenome,Tree28,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,AE9AA31D2576A4A0EE7AF4C2712A1451,AC38A00FBCC74001F9CDEBF735184087
SRR10614137,2020-03-12 09:40:49,2019-12-10 05:01:08,142790,85754169,142790,600,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614137.sralite.1,SRX7293269,Bac_T29,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786633,SAMN13519333,simple,1297858,leaf metagenome,Tree29,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,84129DB3DC84E9E19A1381DBB2A7434E,59186B08C1E0D9ABDF3435419413F0B4
SRR10614136,2020-03-12 09:40:49,2019-12-10 05:01:03,40763,24311697,40763,596,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614136.sralite.1,SRX7293270,Bac_T30,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786634,SAMN13519334,simple,1297858,leaf metagenome,Tree30,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,4B79457424B5C70CFAE7034ECEE804D8,C1A794757C472DEE972856D5DD68DE74
SRR10614134,2020-03-12 09:40:49,2019-12-10 05:00:53,203439,122182573,203439,600,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614134.sralite.1,SRX7293272,Bac_T31,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786636,SAMN13519335,simple,1297858,leaf metagenome,Tree31,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,4E8BA6F55F312A04B1DC2A83699DBFCC,2601D614F36323794FE4DB78FF20E588
SRR10614143,2020-03-12 09:40:49,2019-12-10 05:01:37,91331,54782542,91331,599,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614143.sralite.1,SRX7293263,Bac_T23,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786627,SAMN13519327,simple,1297858,leaf metagenome,Tree23,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,61ECFF85F280A1FDFFDC6C64F03CA14A,A0A8569ADD6AA430D0B2BA7BFBCA43CC
SRR10614142,2020-03-12 09:40:49,2019-12-10 05:01:36,108172,64880983,108172,599,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614142.sralite.1,SRX7293264,Bac_T24,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786628,SAMN13519328,simple,1297858,leaf metagenome,Tree24,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,0651857AA1BDC61A717E04191B48AD0F,04CEBE09A546A3A2CACD9C8DE513D351
SRR10614141,2020-03-12 09:40:49,2019-12-10 05:01:23,141582,84888174,141582,599,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614141.sralite.1,SRX7293265,Bac_T25,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786629,SAMN13519329,simple,1297858,leaf metagenome,Tree25,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,2059463DF9BF46A8DC4A83DEE5199348,9A8848324ED87993959DE46D44ACD409
SRR10614140,2020-03-12 09:40:49,2019-12-10 05:01:25,153371,91958028,153371,599,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614140.sralite.1,SRX7293266,Bac_T26,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786630,SAMN13519330,simple,1297858,leaf metagenome,Tree26,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A787C0B73FDAF23A03C07A62D71FD8AF,1101C8311D9B64CAAB5641319C89999C
SRR10614139,2020-03-12 09:40:49,2019-12-10 05:01:15,124230,74591347,124230,600,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614139.sralite.1,SRX7293267,Bac_T27,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786631,SAMN13519331,simple,1297858,leaf metagenome,Tree27,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,B13C5F25C0AFA4579CFBBF4FAAFB1922,0F50EB992569D0A71A0E4C4320AD8417
SRR10614146,2020-03-12 09:40:49,2019-12-10 05:01:43,59005,35339298,59005,598,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614146.sralite.1,SRX7293260,Bac_T3,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786624,SAMN13519307,simple,1297858,leaf metagenome,Tree03,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,5E384D7EADB37415438EA245B86D186E,5A05DED84D6E2F8987583CB8C80577AC
SRR10614148,2020-03-12 09:40:49,2019-12-10 05:01:46,107706,64639822,107706,600,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614148.sralite.1,SRX7293258,Bac_T19,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786622,SAMN13519323,simple,1297858,leaf metagenome,Tree19,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,D3B03A7B665522FA3A48A194540F47F9,ADA4F62D7203C39F17BD6533C08E81A7
SRR10614147,2020-03-12 09:40:49,2019-12-10 05:01:51,134924,80949291,134924,599,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614147.sralite.1,SRX7293259,Bac_T20,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786623,SAMN13519324,simple,1297858,leaf metagenome,Tree20,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,9B0A8BE1783B36AE926C5D0B2E60F375,F0360006E266BF0ABE7C45F4C9A7AC3B
SRR10614145,2020-03-12 09:40:49,2019-12-10 05:01:30,94915,56923916,94915,599,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614145.sralite.1,SRX7293261,Bac_T21,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786625,SAMN13519325,simple,1297858,leaf metagenome,Tree21,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,9E906A5815F44A7374A9784D3A9EDEE7,060CF231498C506CBBC87FA6180912BD
SRR10614144,2020-03-12 09:40:49,2019-12-10 05:01:30,105891,63496894,105891,599,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614144.sralite.1,SRX7293262,Bac_T22,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786626,SAMN13519326,simple,1297858,leaf metagenome,Tree22,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,6A1CA0A2D8AD1EF100B944348F7D90EC,2F190858854457B03BDD41E7EC5BF4F1
SRR10614153,2020-03-12 09:40:48,2019-12-10 05:02:19,70293,42128978,70293,599,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614153.sralite.1,SRX7293253,Bac_T14,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786617,SAMN13519318,simple,1297858,leaf metagenome,Tree14,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,76B3D360FAA5AA8B6D2C825DDECF80A3,D270D997720F7462A7B14EB8F96310F1
SRR10614152,2020-03-12 09:40:48,2019-12-10 05:01:57,72960,43702877,72960,598,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614152.sralite.1,SRX7293254,Bac_T15,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786618,SAMN13519319,simple,1297858,leaf metagenome,Tree15,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,E678EF038128B24D27227BCC603DAB4C,3B5FEBAAACF4FD08E8D38763E1833259
SRR10614151,2020-03-12 09:40:49,2019-12-10 05:02:18,50514,30252321,50514,598,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614151.sralite.1,SRX7293255,Bac_T16,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786619,SAMN13519320,simple,1297858,leaf metagenome,Tree16,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,3F8B63B1499EE235A040EC3DA752F0D9,357D01661E7A133157F4C0B4ABD8BE90
SRR10614150,2020-03-12 09:40:49,2019-12-10 05:01:49,31991,19172562,31991,599,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614150.sralite.1,SRX7293256,Bac_T17,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786620,SAMN13519321,simple,1297858,leaf metagenome,Tree17,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,597DAF38144B3A1EF63C6A9418563FFD,A54A5FC46819EDA898A9504477F36BAC
SRR10614149,2020-03-12 09:40:49,2019-12-10 05:01:43,62820,37577645,62820,598,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614149.sralite.1,SRX7293257,Bac_T18,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786621,SAMN13519322,simple,1297858,leaf metagenome,Tree18,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,BC003D28E9BC195916B7A1D5D3066314,3D19A5E06B221BC31A598CB48294B88A
SRR10614158,2020-03-12 09:40:48,2019-12-10 05:02:21,65023,30924398,65023,475,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614158.sralite.1,SRX7293248,Fun_T60,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786612,SAMN13519364,simple,1297858,leaf metagenome,Tree60,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,B8FDA2109431C3CAB9F78981D66838FC,B2F946F9CA3978D83FB0874B3C68856E
SRR10614157,2020-03-12 09:40:48,2019-12-10 05:02:17,60127,33727840,60127,560,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614157.sralite.1,SRX7293249,Fun_T61,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786613,SAMN13519365,simple,1297858,leaf metagenome,Tree61,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A8D68911F84A849C75BE91C8C66F343E,96BDA982406DBC0A9B906C56765FA238
SRR10614156,2020-03-12 09:40:48,2019-12-10 05:02:12,57903,31681016,57903,547,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614156.sralite.1,SRX7293250,Fun_T62,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786614,SAMN13519366,simple,1297858,leaf metagenome,Tree62,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,65E10A4EE095443AB92FD2B2FA9D3C19,3BB098FFF33AB6E445DA3A0E7B47DD0A
SRR10614155,2020-03-12 09:40:48,2019-12-10 05:01:57,49660,18960816,49660,381,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614155.sralite.1,SRX7293251,Fun_T63,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786615,SAMN13519367,simple,1297858,leaf metagenome,Tree63,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,ED65D302C8AC6B7390BE498859449B4F,D25FC488F1C17F3ED0EBE9F3A09E47B5
SRR10614154,2020-03-12 09:40:48,2019-12-10 05:01:53,7390,3686266,7390,498,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614154.sralite.1,SRX7293252,Fun_T64,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786616,SAMN13519368,simple,1297858,leaf metagenome,Tree64,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,4B19FE7457401362FF8BB0EAA96FC69D,8EFACF6A40A72247E9154D4FDC668D17
SRR10614162,2020-03-12 09:40:48,2019-12-10 05:02:12,8768,5186016,8768,591,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614162.sralite.1,SRX7293244,Bac_T13,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786608,SAMN13519317,simple,1297858,leaf metagenome,Tree13,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,16E35D27156BA1D5F287473748EDCF40,030CFC00DDA6666B42B9490FD52414DE
SRR10614163,2020-03-12 09:40:48,2019-12-10 05:02:12,23858,5797227,23858,242,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614163.sralite.1,SRX7293243,Fun_T56,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786607,SAMN13519360,simple,1297858,leaf metagenome,Tree56,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,DD381EF3DF1AE30FE4F26444D45B8F24,95039724D5D95498BF6A106E7BDBDD62
SRR10614161,2020-03-12 09:40:48,2019-12-10 05:02:20,48845,25400214,48845,520,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614161.sralite.1,SRX7293245,Fun_T57,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786609,SAMN13519361,simple,1297858,leaf metagenome,Tree57,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,C10D5FEE3591D8A3A421EA96BE74E0B7,DB47BA6D2C49A9929620588AF81D721A
SRR10614160,2020-03-12 09:40:48,2019-12-10 05:02:19,31595,18176231,31595,575,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614160.sralite.1,SRX7293246,Fun_T58,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786610,SAMN13519362,simple,1297858,leaf metagenome,Tree58,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,DE5AAFF7D966A2D047FF706EF25DBBA5,FB7F4DE3DB35701415DD41F0A6C51EBB
SRR10614159,2020-03-12 09:40:48,2019-12-10 05:02:14,68662,34947746,68662,508,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614159.sralite.1,SRX7293247,Fun_T59,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786611,SAMN13519363,simple,1297858,leaf metagenome,Tree59,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,15215E34663BE1EE66289C43CC366B70,09F5B7AA4D198C76969C565F052F87FC
SRR10614168,2020-03-12 09:40:48,2019-12-10 05:02:38,32816,13476954,32816,410,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614168.sralite.1,SRX7293238,Fun_T51,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786602,SAMN13519355,simple,1297858,leaf metagenome,Tree51,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,A47724395B94542F47CC405AA5D02EDE,E7EA8A0C8A495AD5A8CB2FEFC5CF4048
SRR10614167,2020-03-12 09:40:48,2019-12-10 05:02:33,11118,5655941,11118,508,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614167.sralite.1,SRX7293239,Fun_T52,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786603,SAMN13519356,simple,1297858,leaf metagenome,Tree52,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,E83FB4FF13189850D7C19495907BD705,803A244A62102CE20C4225538815EC9E
SRR10614166,2020-03-12 09:40:48,2019-12-10 05:02:36,13470,7092087,13470,526,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614166.sralite.1,SRX7293240,Fun_T53,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786604,SAMN13519357,simple,1297858,leaf metagenome,Tree53,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,DA8B86FA5204587317D5EB396CF32E11,4E36423DF9AF30D6DD9458CD14EB67E0
SRR10614165,2020-03-12 09:40:48,2019-12-10 05:02:33,103144,57835500,103144,560,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614165.sralite.1,SRX7293241,Fun_T54,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786605,SAMN13519358,simple,1297858,leaf metagenome,Tree54,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,25833162A5B884F8BF45C8F080FEB5C1,6ACA8701972119BF2CCBBF35F89C64B4
SRR10614164,2020-03-12 09:40:48,2019-12-10 05:02:16,21554,6228665,21554,288,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614164.sralite.1,SRX7293242,Fun_T55,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786606,SAMN13519359,simple,1297858,leaf metagenome,Tree55,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,213ECE0BE42B8200C177489A457AF687,2B3736C6E6CD4648771A2E25A4F1E706
